DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain,ACCESS.GAMk3.CurrPred,GFDL.GAMk3.CurrPred,IPSL.GAMk3.CurrPred,MIROC5.GAMk3.CurrPred,MRI.GAMk3.CurrPred,ACCESS.GAMk3.FutrPred,GFDL.GAMk3.FutrPred,IPSL.GAMk3.FutrPred,MIROC5.GAMk3.FutrPred,MRI.GAMk3.FutrPred,ACCESS.GAMk10.CurrPred,GFDL.GAMk10.CurrPred,IPSL.GAMk10.CurrPred,MIROC5.GAMk10.CurrPred,MRI.GAMk10.CurrPred,ACCESS.GAMk10.FutrPred,GFDL.GAMk10.FutrPred,IPSL.GAMk10.FutrPred,MIROC5.GAMk10.FutrPred,MRI.GAMk10.FutrPred,ACCESS.RF.CurrPred,GFDL.RF.CurrPred,IPSL.RF.CurrPred,MIROC5.RF.CurrPred,MRI.RF.CurrPred,ACCESS.RF.FutrPred,GFDL.RF.FutrPred,IPSL.RF.FutrPred,MIROC5.RF.FutrPred,MRI.RF.FutrPred,bestmodel.bayesian.meanCurrPreds,bestmodel.bayesian.varCurrPreds,bestmodel.bayesian.meanFutrPreds,bestmodel.bayesian.varFutrPreds
19002600,Lake or Pond,477617.5777,4945825.681,Dakota,Y,1,2.7432,2.7432,63.816,2019.49754,2048.616163,2012.614153,2026.229011,1902.301027,2496.42428,2626.796105,2484.740612,2313.058314,2316.209023,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.977157876,0.97526566,0.97822687,0.978758967,0.979146434,0.999990747,0.999788218,0.999994488,0.999998151,0.999986484,0.979501264,0.979560526,0.980909832,0.981439488,0.981420431,0.923502202,0.958339302,0.890618206,0.919935258,0.91734359,0.96939,0.96544,0.964506667,0.983093333,0.974673333,0.840353333,0.841486667,0.85474,0.855193333,0.84713,0.978447135,9.97E-05,0.839610646,0.080668051
19002700,Lake or Pond,478881.7585,4952116.996,Dakota,Y,1,1.98214527,5.4,92.6389,1916.819041,1949.02918,1912.054384,1928.081837,1802.867126,2394.66527,2519.126944,2383.145722,2214.792428,2213.240942,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.910487601,0.90728081,0.90718822,0.915515564,0.90879505,0.999957468,0.999042466,0.99997082,0.999990139,0.999923531,0.957516821,0.959016419,0.956683291,0.959791327,0.95747471,0.948758724,0.973138084,0.933413983,0.940769401,0.95001138,0.98814,0.991896667,0.98972,0.990976667,0.988596667,0.87384,0.965443333,0.883146667,0.88081,0.880186667,0.948792104,3.80E-04,0.891391038,0.044422572
19003100,Lake or Pond,475483.6171,4949787.6,Dakota,Y,1,2.571705112,6.8,44.2011,1918.690588,1947.534802,1912.5201,1926.888356,1803.645698,2399.691363,2520.508264,2385.039514,2215.817415,2214.729985,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.847072711,0.839833185,0.84507344,0.861312105,0.850987029,0.999926094,0.998275804,0.999949062,0.99998354,0.999868474,0.931605612,0.933259129,0.932100555,0.938287176,0.934526835,0.914541197,0.956350884,0.895476196,0.911261592,0.921977577,0.965836667,0.973343333,0.966933333,0.967986667,0.962956667,0.87101,0.918133333,0.8681,0.873213333,0.86694,0.922343158,6.61E-04,0.863468668,0.055140054
19005700,Lake or Pond,487029.5739,4963190.544,Dakota,Y,1,1.955112195,6.7,104.1512,2050.318463,2079.671094,2044.64975,2069.351126,1936.057401,2536.143586,2667.269788,2525.677976,2350.721789,2354.082643,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.990232017,0.991227661,0.990863291,0.989996638,0.991369974,0.999996665,0.999920458,0.999998078,0.999999269,0.999994943,0.984771304,0.984456418,0.985445907,0.984913482,0.985629997,0.929738307,0.960194292,0.888976345,0.921057581,0.916381748,0.99312,0.99633,0.995573333,0.995363333,0.995576667,0.871843333,0.877936667,0.88302,0.878503333,0.87681,0.983293228,8.29E-05,0.831335447,0.090382804
19005900,Lake or Pond,485624.2613,4962887.159,Dakota,Y,1,1.66660098,3.4,76.7696,2064.140622,2097.061429,2063.703709,2080.70685,1954.316746,2553.790171,2682.094893,2541.593319,2365.713594,2370.696789,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.984007241,0.985492726,0.98689925,0.984944396,0.987482977,0.999994859,0.999875912,0.999997092,0.999998853,0.999992456,0.966841442,0.966299846,0.969044247,0.967931584,0.969305955,0.846869406,0.910755204,0.770385816,0.835714198,0.820977474,0.993553333,0.992633333,0.993433333,0.98892,0.994533333,0.79874,0.801833333,0.81255,0.80066,0.801603333,0.967866382,2.20E-04,0.782872361,0.109460667
19006500,Lake or Pond,488728.0806,4959479.415,Dakota,Y,1,3.679050794,7.9,37.3234,2002.053058,2032.053751,2004.756969,2022.995937,1891.317784,2490.155442,2619.772551,2478.559656,2304.409044,2308.991712,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.966816716,0.971321615,0.973027516,0.971683236,0.973172414,0.999988594,0.999729465,0.999993303,0.999997855,0.999983531,0.975707616,0.97733836,0.97876403,0.979282797,0.979046097,0.917029991,0.955975025,0.885995537,0.917781912,0.914078026,0.945236667,0.95391,0.951086667,0.947963333,0.947423333,0.87811,0.8746,0.878273333,0.883206667,0.877496667,0.973553774,2.02E-04,0.83408711,0.081946896
19006700,Lake or Pond,486424.05,4960026.729,Dakota,Y,1,1.391927737,2.3,90.806,2088.283243,2128.015214,2090.73814,2106.47479,1973.986326,2577.159652,2713.023983,2566.578367,2395.351243,2401.05615,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.990282406,0.991427936,0.992550859,0.991470333,0.991873143,0.999996869,0.99993204,0.999998304,0.999999357,0.999995987,0.966172377,0.96491435,0.967787572,0.965750235,0.967835865,0.833255658,0.897431959,0.741650795,0.813607788,0.790721274,0.999273333,0.999383333,0.999273333,0.998873333,0.998866667,0.864843333,0.869973333,0.87821,0.87088,0.871093333,0.967242639,2.85E-04,0.772137553,0.115205458
19007200,Lake or Pond,488700.4561,4958560.615,Dakota,Y,1,1.874242424,5.5,9.7142,2025.425387,2068.649057,2017.481609,2039.979751,1909.393553,2510.590472,2643.316649,2500.287765,2331.111523,2336.485651,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.906856496,0.91541015,0.914628579,0.932425916,0.920358828,0.999964598,0.99928767,0.999980912,0.999993513,0.999956775,0.898905326,0.902416651,0.907929355,0.913531222,0.911421,0.676817868,0.79872334,0.586133046,0.674816524,0.655125043,0.812206667,0.80762,0.801816667,0.806566667,0.815853333,0.702256667,0.684656667,0.711573333,0.728833333,0.715086667,0.892385066,0.002546875,0.709920214,0.122933602
19007500,Lake or Pond,489816.4206,4959014.433,Dakota,Y,1,2.439264706,4,19.0464,2039.555695,2074.253619,2039.380325,2061.118853,1924.686402,2533.255585,2661.727429,2520.988821,2340.922391,2346.747106,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.953386133,0.961791739,0.962686964,0.962191869,0.961821445,0.999985436,0.999632578,0.999991986,0.999997149,0.999978457,0.944604234,0.946545087,0.950842011,0.952622137,0.952171912,0.781546329,0.876196424,0.702687027,0.786476222,0.770632115,0.954856667,0.94807,0.955276667,0.95031,0.951296667,0.876086667,0.870923333,0.882893333,0.88824,0.878716667,0.942285905,8.61E-04,0.753653352,0.115751052
19007600,Lake or Pond,489828.5119,4959429.509,Dakota,Y,1,1.840947778,3.51,49.6204,2057.058695,2087.47519,2054.379668,2072.343767,1939.936038,2549.661946,2676.580178,2534.248397,2355.066659,2362.780255,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.972522918,0.97494464,0.976977902,0.974418447,0.976166735,0.999991473,0.999774432,0.999995002,0.999998151,0.999987003,0.952333179,0.952428905,0.956372246,0.956011121,0.957116687,0.794295161,0.881973877,0.710370127,0.789136006,0.772430658,0.938536667,0.927803333,0.93709,0.931526667,0.936806667,0.830226667,0.819173333,0.830753333,0.831023333,0.829246667,0.954424197,4.40E-04,0.761905938,0.113972153
19044600,Lake or Pond,480637.2331,4951978.676,Dakota,Y,1,3.467823529,6.4,85.1868,1975.801983,2007.142851,1970.810755,1993.197703,1862.075808,2459.351688,2586.836489,2446.998719,2274.45924,2274.577597,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.97882163,0.979840582,0.979035455,0.980938485,0.980376526,0.999992098,0.999806688,0.999994895,0.999998342,0.999986558,0.988126206,0.988860578,0.988716713,0.989188513,0.988996785,0.967351309,0.982967393,0.954645092,0.965016505,0.966600645,0.966156667,0.964386667,0.961346667,0.96379,0.964976667,0.854423333,0.850906667,0.859366667,0.85682,0.86027,0.985939097,5.26E-05,0.892464703,0.052495081
21004900,Lake or Pond,318040.0777,5079812.959,Douglas,Y,0,3.374182564,7.92,48.1773,1709.592367,1721.801693,1706.361989,1720.154321,1598.513971,2122.838152,2235.49152,2138.678277,1965.307195,1962.542841,Analog,Analog,Analog,Analog,Analog,0.400155278,0.390052155,0.374782577,0.393085839,0.382048885,0.995609597,0.936772733,0.997524435,0.998968035,0.99271162,0.345711238,0.329767244,0.318174528,0.342603276,0.326025677,0.979250365,0.971893525,0.980008626,0.977553123,0.982908495,0.09559,0.07074,0.07706,0.066856667,0.083303333,0.890256667,0.924046667,0.891003333,0.87777,0.901313333,0.340046544,0.002640692,0.980466592,1.80E-04
21005200,Lake or Pond,319448.2347,5085481.879,Douglas,Y,0,3.302962543,8.5,71.9184,1642.756774,1656.993003,1641.779893,1649.61892,1535.544408,2053.015508,2159.381631,2067.890494,1899.550054,1895.601979,Analog,Analog,Analog,Analog,Analog,0.369839334,0.351534845,0.341337611,0.359804232,0.347719419,0.99123682,0.894659551,0.994402077,0.997636525,0.984643746,0.276727047,0.255818526,0.248477439,0.269339687,0.256198881,0.987322084,0.957563917,0.98855265,0.987807216,0.987454376,0.16428,0.1439,0.13775,0.176126667,0.163363333,0.942546667,0.902763333,0.939006667,0.939383333,0.940956667,0.273798504,0.003374541,0.986075367,5.48E-05
21005400,Lake or Pond,318736.5117,5082842.145,Douglas,Y,1,3.321019827,8.2,62.5461,1744.923848,1762.203551,1747.339565,1754.190741,1637.372017,2155.828906,2266.274702,2174.296747,1998.38048,1999.55208,Analog,Analog,Analog,Analog,Analog,0.553766991,0.536646541,0.542311442,0.551165737,0.544951445,0.998036213,0.969827525,0.998970227,0.999507642,0.997033897,0.538681049,0.516818763,0.535287166,0.547823413,0.534114778,0.982490791,0.982317338,0.981869457,0.9804102,0.985751271,0.802303333,0.78145,0.74654,0.803336667,0.747296667,0.968736667,0.98534,0.967873333,0.8722,0.976986667,0.540918374,0.003856699,0.984082785,1.57E-04
21005500,Lake or Pond,320921.4296,5081578.516,Douglas,Y,0,1.759939003,5.03,29.4784,1785.838518,1794.946643,1782.970358,1799.744081,1670.461274,2197.004236,2314.02284,2213.232436,2040.91548,2039.87001,Analog,NonAnalog,Analog,Analog,Analog,0.304140135,0.311794061,0.295051895,0.279930933,0.28685158,0.995541019,0.937595308,0.997775388,0.998978446,0.993652698,0.315207263,0.323044496,0.300190149,0.28464608,0.289655885,0.902580203,0.924347685,0.89489027,0.889397085,0.920317432,0.32658,0.2866,0.318426667,0.247763333,0.314606667,0.815113333,0.861313333,0.820636667,0.779853333,0.830073333,0.303257784,0.002739981,0.911917235,0.006624598
21005600,Lake or Pond,317887.6703,5088803.493,Douglas,Y,1,3.545205446,9.1,67.0541,1643.283909,1655.160227,1642.379565,1649.285574,1534.803701,2050.788194,2157.568118,2066.752919,1895.935008,1893.615454,Analog,Analog,Analog,Analog,Analog,0.371981399,0.352171706,0.344270665,0.361240033,0.349075884,0.990964027,0.890205594,0.994338028,0.997614408,0.98430211,0.277532153,0.255662048,0.250486203,0.268249174,0.255765041,0.987288755,0.954981532,0.988615413,0.987983918,0.987411053,0.643333333,0.615786667,0.636593333,0.636063333,0.6166,0.96842,0.94214,0.968756667,0.966333333,0.955406667,0.275318031,0.003029101,0.986087001,5.65E-05
21005700,Lake or Pond,317215.188,5092901.301,Douglas,Y,1,4.240989029,10.25,49.6396,1625.810124,1652.429287,1635.79941,1648.463087,1520.294485,2050.502421,2145.709771,2067.053301,1890.102637,1887.221317,Analog,Analog,Analog,Analog,Analog,0.319185933,0.327961231,0.312664447,0.342738875,0.30559508,0.989925701,0.870819301,0.993821807,0.996930995,0.980969289,0.23104143,0.236280648,0.224040971,0.250051542,0.217630568,0.985899496,0.945366377,0.987543248,0.987403671,0.98584058,0.545256667,0.50059,0.501486667,0.537856667,0.5037,0.953503333,0.965623333,0.959733333,0.950223333,0.965753333,0.242630694,0.002588884,0.983909402,8.85E-05
21007600,Lake or Pond,321523.1318,5103440.66,Douglas,Y,0,2.582881146,6.4,35.9657,1692.735945,1706.58211,1692.211249,1704.681131,1579.961515,2104.468572,2214.539239,2121.067721,1948.411434,1939.869975,Analog,Analog,Analog,Analog,Analog,0.232927418,0.231971966,0.220832985,0.229579988,0.216934114,0.988931871,0.861589663,0.993793453,0.997260905,0.98000326,0.183512101,0.175754871,0.168694984,0.183930677,0.166807284,0.962945212,0.939966143,0.964973535,0.961015571,0.968442431,0.027296667,0.034656667,0.023216667,0.022356667,0.03547,0.96201,0.97484,0.939643333,0.94673,0.957443333,0.179287336,0.001292222,0.963994244,4.59E-04
21007900,Lake or Pond,315671.7661,5072145.269,Douglas,Y,0,3.396240908,9.81456,35.2551,1718.760857,1727.414901,1709.532184,1721.419015,1601.210782,2129.352984,2234.981425,2143.053233,1965.25929,1970.704515,Analog,Analog,Analog,Analog,Analog,0.362272235,0.337487506,0.327997235,0.352089171,0.334487934,0.994940199,0.920966117,0.997096619,0.998692939,0.992031222,0.319454861,0.282510393,0.278333226,0.309697383,0.284756028,0.973183204,0.96450887,0.974393773,0.972014144,0.978345747,0.086513333,0.06786,0.056986667,0.127333333,0.069083333,0.885016667,0.92422,0.887086667,0.877113333,0.89483,0.297221241,0.002502651,0.974448761,3.28E-04
21008000,Lake or Pond,314192.8818,5087785.915,Douglas,Y,0,3.723580926,8.3,69.4655,1643.535517,1655.886902,1641.214031,1648.740717,1532.455535,2050.212897,2157.195415,2066.302062,1895.212866,1892.157654,Analog,Analog,Analog,Analog,Analog,0.400437518,0.377518341,0.368463506,0.390459501,0.37143354,0.991888366,0.89988563,0.994908012,0.997869006,0.985640451,0.301564419,0.276880089,0.27038668,0.292526847,0.273367993,0.988643562,0.959095386,0.989824789,0.989271837,0.988657522,0.28037,0.258963333,0.245136667,0.270426667,0.245823333,0.94418,0.906453333,0.945196667,0.9434,0.911743333,0.296037931,0.003481689,0.98737462,4.89E-05
21008300,Lake or Pond,316722.1265,5101316.055,Douglas,Y,0,3.778726025,9.1,33.0531,1616.867058,1633.138921,1615.461444,1629.699116,1509.957559,2027.622008,2132.128552,2046.102926,1869.57504,1865.773829,Analog,Analog,Analog,Analog,Analog,0.213178023,0.21176392,0.197699648,0.221065728,0.204088894,0.976624954,0.760939083,0.985946603,0.993903274,0.957417506,0.14877454,0.144890515,0.136526357,0.153384951,0.140558953,0.976515654,0.878813304,0.980020509,0.980556489,0.974932749,0.08478,0.088436667,0.084446667,0.08773,0.089313333,0.943016667,0.911503333,0.940093333,0.938936667,0.948093333,0.150007884,0.001055011,0.971672206,2.43E-04
21008500,Lake or Pond,311853.2706,5076997.897,Douglas,Y,0,2.791264723,8.23,30.0683,1668.537243,1684.148437,1675.67341,1682.022939,1563.781085,2082.370665,2186.118546,2098.896119,1925.16,1924.341536,Analog,Analog,Analog,Analog,Analog,0.196065023,0.197735257,0.195382209,0.198578745,0.193035612,0.984054348,0.813268059,0.990831285,0.995698609,0.973939171,0.145075661,0.141136087,0.142596475,0.149225271,0.142243756,0.964005873,0.922095449,0.96717099,0.964716071,0.968251121,0.07511,0.088033333,0.10484,0.091763333,0.09251,0.894926667,0.930466667,0.901013333,0.894273333,0.89763,0.147330065,9.70E-04,0.963114155,4.19E-04
21009000,Lake or Pond,313247.6139,5071842.776,Douglas,Y,0,1.856152809,4.9,21.1085,1697.35213,1694.527168,1675.05667,1692.267964,1561.870967,2115.600901,2219.420893,2116.558745,1939.924845,1948.561505,Analog,Analog,Analog,Analog,Analog,0.13417402,0.119524843,0.107851324,0.11543447,0.103673875,0.981297232,0.732889902,0.986621373,0.994812558,0.96563628,0.093253684,0.073270494,0.065812751,0.076397551,0.064573247,0.916561074,0.859952515,0.923464832,0.91190813,0.930088109,0.063206667,0.055596667,0.06007,0.058773333,0.052313333,0.867693333,0.891206667,0.870763333,0.86153,0.895433333,0.077597355,5.03E-04,0.923098851,0.001633516
21009200,Lake or Pond,307508.8103,5077772.64,Douglas,Y,0,2.153136207,7.3,33.1861,1706.45159,1719.315248,1703.294874,1712.369542,1590.696293,2115.953538,2228.25544,2130.97363,1960.605915,1959.601362,Analog,Analog,Analog,Analog,Analog,0.203995289,0.195556744,0.190555812,0.197166137,0.185312017,0.987680215,0.849223107,0.993026268,0.997014732,0.980913489,0.158598818,0.141539591,0.141747638,0.155599421,0.138927944,0.946908911,0.925164229,0.949065332,0.942227569,0.955472581,0.068416667,0.067583333,0.044796667,0.066846667,0.034396667,0.930083333,0.950433333,0.90919,0.903426667,0.923993333,0.150822429,0.001137816,0.950314013,8.72E-04
21009300,Lake or Pond,313679.8776,5088794.378,Douglas,Y,0,2.401,3.2,37.9007,1643.535517,1655.886902,1641.214031,1648.740717,1532.455535,2050.212897,2157.195415,2066.302062,1895.212866,1892.157654,Analog,Analog,Analog,Analog,Analog,0.159383646,0.152892125,0.147001672,0.15474351,0.146978714,0.971999489,0.727892074,0.982967995,0.992583053,0.952413563,0.108251962,0.098255743,0.095010736,0.105257143,0.097660541,0.960747114,0.86966284,0.964983847,0.963283094,0.961650196,0.072663333,0.028346667,0.02099,0.03533,0.023296667,0.92747,0.923913333,0.932846667,0.91873,0.926246667,0.106316493,7.52E-04,0.95767394,3.79E-04
21009400,Lake or Pond,312460.7705,5089020.831,Douglas,Y,0,2.716216667,4.8768,47.6689,1737.816179,1745.833196,1733.54567,1747.303541,1622.665017,2146.331079,2262.1267,2163.206495,1990.535808,1989.167866,Analog,Analog,Analog,Analog,Analog,0.389745742,0.37929038,0.365269984,0.366280074,0.36366876,0.995868405,0.941458052,0.997785709,0.999053732,0.993667726,0.367499088,0.348741827,0.337697376,0.344910148,0.335584137,0.969880484,0.967619515,0.969558666,0.966067085,0.975593093,0.153596667,0.106923333,0.09411,0.086303333,0.06769,0.902796667,0.927273333,0.894603333,0.872603333,0.910803333,0.35231532,0.002572274,0.972505099,4.15E-04
21009500,Lake or Pond,311615.6975,5087501.285,Douglas,Y,0,3.137430894,5.7912,22.5438,1734.793209,1744.248679,1732.735399,1744.872488,1622.34378,2145.893948,2263.406406,2163.148388,1990.433143,1987.238951,Analog,Analog,Analog,Analog,Analog,0.315442248,0.310187354,0.302787765,0.309028644,0.304831561,0.994417922,0.923742029,0.997090225,0.99882131,0.991507748,0.293879997,0.281981341,0.279655001,0.288407911,0.280029087,0.960338324,0.957935764,0.960907809,0.957173989,0.96881609,0.09119,0.10902,0.114373333,0.140643333,0.076586667,0.873186667,0.91227,0.869593333,0.84245,0.88873,0.283751182,0.003221502,0.962124665,8.83E-04
21010100,Lake or Pond,311834.8802,5086654.352,Douglas,Y,0,3.720473529,6.1,27.8395,1527.562839,1526.7522,1512.745192,1522.160716,1405.388575,1927.721352,2030.137704,1939.233188,1779.038323,1776.621802,Analog,Analog,Analog,Analog,Analog,0.12592751,0.119157855,0.111177113,0.121862801,0.112028888,0.885908484,0.476623115,0.911582615,0.966021588,0.825344902,0.128954935,0.143003577,0.148798595,0.135483348,0.139692205,0.949477537,0.498015964,0.960667452,0.975622271,0.920045738,0.072373333,0.07098,0.077123333,0.072076667,0.084656667,0.92923,0.20842,0.92177,0.928083333,0.893086667,0.130408062,0.001195668,0.922340393,0.001193841
21010200,Lake or Pond,310627.3863,5086440.311,Douglas,Y,0,3.218243284,6.7,37.7545,1689.940795,1695.699474,1680.662856,1694.689683,1573.85504,2095.320638,2206.459829,2109.221663,1940.278118,1937.378523,Analog,Analog,Analog,Analog,Analog,0.29632216,0.279834095,0.264956786,0.28198959,0.27210371,0.990941829,0.88547928,0.994591732,0.997844504,0.985293203,0.237557732,0.213282771,0.201895993,0.222966912,0.210723393,0.974226836,0.953580559,0.976307732,0.973578968,0.977865449,0.07574,0.08102,0.128163333,0.072336667,0.08811,0.909376667,0.926053333,0.906093333,0.892303333,0.899936667,0.221954139,0.001654209,0.974213758,2.53E-04
21010300,Lake or Pond,312419.8621,5085814.668,Douglas,Y,0,4.019021538,9.4,61.5905,1712.952923,1725.017265,1709.785355,1721.466253,1601.597522,2121.145628,2234.846482,2138.825069,1966.829292,1963.904451,Analog,Analog,Analog,Analog,Analog,0.535519145,0.514792916,0.504775321,0.526534588,0.512358539,0.997297899,0.961326696,0.998496389,0.999373815,0.995668569,0.478055306,0.451205288,0.445911196,0.471577509,0.451598473,0.987402293,0.982895201,0.987711856,0.986202941,0.98942078,0.13759,0.1293,0.12802,0.12981,0.15309,0.90078,0.916216667,0.884206667,0.86866,0.89352,0.467827124,0.004705398,0.987902691,7.27E-05
21010500,Lake or Pond,311605.428,5085836.461,Douglas,Y,0,3.636026087,5.94,35.6676,1527.562839,1526.7522,1512.745192,1522.160716,1405.388575,1927.721352,2030.137704,1939.233188,1779.038323,1776.621802,Analog,Analog,Analog,Analog,Analog,0.140271792,0.132272067,0.123302009,0.134099902,0.124003174,0.897893517,0.5064587,0.92058786,0.969444642,0.841324386,0.143510778,0.158334584,0.164273049,0.149021605,0.154225026,0.955096341,0.527959743,0.964867327,0.978127971,0.928174274,0.044876667,0.048073333,0.048073333,0.049843333,0.046716667,0.935906667,0.249503333,0.925433333,0.929306667,0.888396667,0.14536598,0.001376972,0.931579035,8.33E-04
21010600,Lake or Pond,311121.5389,5083015.303,Douglas,Y,0,4.1148,4.572,60.3518,1686.450311,1707.047877,1700.921927,1709.92711,1580.812484,2105.701361,2213.575195,2125.980297,1947.829284,1946.807195,Analog,Analog,Analog,Analog,Analog,0.475752484,0.489287497,0.484706922,0.487919207,0.463498662,0.996542975,0.949137886,0.998128265,0.99912458,0.994195205,0.394546855,0.414369761,0.416410961,0.414521737,0.383204582,0.987849235,0.979688586,0.988322055,0.987213152,0.989532554,0.111213333,0.10028,0.109523333,0.104696667,0.121346667,0.905106667,0.920076667,0.887026667,0.895443333,0.899613333,0.413954306,0.004575364,0.988008582,6.49E-05
21010800,Lake or Pond,307891.7672,5084954.761,Douglas,Y,0,3.548489552,5.5,38.4945,1634.842621,1652.817431,1635.572018,1643.938835,1530.466706,2045.081908,2150.992384,2062.789477,1889.371845,1888.932146,Analog,Analog,Analog,Analog,Analog,0.23902044,0.232148516,0.224575952,0.247302593,0.232443584,0.982604015,0.810273708,0.98961062,0.995521345,0.971266127,0.168928173,0.159767006,0.155118865,0.175543649,0.162225617,0.977716147,0.915723918,0.980577644,0.980159438,0.978267067,0.044966667,0.018793333,0.027393333,0.058923333,0.01909,0.888143333,0.881173333,0.882823333,0.882676667,0.89579,0.170914373,0.001239181,0.974928992,1.88E-04
